location,scale,p
3.8334377,0.2754453,0.0000431
3.585607,0.136433,0.0000171
3.6843875,0.2104299,0.0000419
3.5563383,0.1439962,0.0000307
3.5666652,0.153571,0.0000276
3.7531651,0.2167024,0.0000183
3.6145109,0.1253232,0.0000275
6.632571,0.7378262,0.295499
3.8060319,0.2451489,0.0000334
3.5473373,0.1278654,0.0000269
4.0103366,0.3037678,0.0001092
3.4957619,0.1101791,0.0000244
3.7730345,0.1999087,0.000047
3.7048164,0.215992,0.0000394
3.7539402,0.2114614,0.0000515
3.5332301,0.1315554,0.0000219
3.516334,0.1350628,0.0000099
3.5312219,0.1314773,0.0000268
3.5563645,0.1407669,0.0000232
3.6899752,0.1941919,0.0000365
3.6491406,0.156533,0.0000203
3.5872848,0.1823889,0.00003
5.2557266,0.5236238,0.0072166
3.6029549,0.1618859,0.0000204
3.6092844,0.170144,0.0000372
3.6189522,0.1534242,0.0000176
3.8016247,0.2592366,0.0000493
3.6068295,0.1773227,0.000025
3.5251983,0.1395032,0.0000151
3.6089778,0.1600204,0.0000208
3.5856496,0.1575161,0.0000234
3.6476125,0.2155043,0.0000292
6.5069463,0.6679661,1
3.694308,0.1643093,0.000032
3.5771573,0.1675985,0.0000225
3.5610368,0.1239817,0.0000349
3.8813848,0.2431302,0.0000893
3.61325,0.187714,0.0000292
3.5861138,0.1703517,0.0000314
3.7311163,0.2058877,0.0000325
3.7106659,0.2177888,0.0000381
4.2872326,0.3839529,0.0001895
3.6599131,0.1795544,0.0000341
3.6093229,0.1653746,0.000019
3.553821,0.1532153,0.0000203
3.9018009,0.2770774,0.000079
3.6679547,0.1996202,0.00003
3.7226632,0.2307878,0.0000476
3.7927453,0.268139,0.0000545
3.7763712,0.2406244,0.0000503
4.1460031,0.3525018,0.0001748
3.6532189,0.1833078,0.0000354
3.6246604,0.1593269,0.0000222
3.7635392,0.2707696,0.000049
3.7455293,0.2175889,0.0000489
3.6455251,0.2227308,0.0000319
3.5764578,0.1073554,0.0000273
3.8055353,0.2362344,0.000059
3.5487778,0.1306051,0.0000243
3.7788614,0.2154531,0.0000417
3.5368938,0.1198065,0.0000329
3.7267225,0.2063871,0.0000314
3.662877,0.1923335,0.0000207
3.5907241,0.1518759,0.0000232
3.7009171,0.2014403,0.0000452
3.5534233,0.1145459,0.0000236
4.2833776,0.3864571,0.0002669
3.5553842,0.1267843,0.0000197
3.5668114,0.1513315,0.0000204
3.6191898,0.1543382,0.0000336
3.5539856,0.153115,0.0000155
3.9381809,0.3148482,0.0000791
3.6556892,0.1704762,0.0000157
3.867173,0.2449402,0.0000683
3.5624613,0.1624376,0.0000185
3.5670101,0.133696,0.0000314
3.6174923,0.1780224,0.0000275
3.6377515,0.185159,0.0000238
3.6499411,0.1745694,0.0000342
3.5973687,0.1604655,0.0000329
6.6999546,0.7110793,1
3.8652989,0.2338384,0.0000589
3.5652498,0.1551862,0.0000315
3.5922553,0.1573746,0.0000187
3.5577684,0.147346,0.0000226
3.5946354,0.1660951,0.0000268
3.6454575,0.1971933,0.0000224
3.5634481,0.1460355,0.0000296
3.9271248,0.2846846,0.0000894
3.6709368,0.2002848,0.0000342
3.643135,0.1801129,0.0000263
3.7536181,0.2165323,0.0000412
3.7843987,0.2490046,0.0000608
3.637398,0.18152,0.0000245
3.5831696,0.1576279,0.000029
3.6153806,0.1777145,0.000031
3.798406,0.2375771,0.000056
3.5311535,0.1419216,0.0000172
3.5771547,0.1059345,0.0000139
3.5682502,0.135858,0.000037
3.9666909,0.2758022,0.0000915
3.6965305,0.1641127,0.0000278
3.6776659,0.1700266,0.0000274
3.5814073,0.1046982,0.0000218
3.5654145,0.1240954,0.0000246
3.5628767,0.1375412,0.000035
3.7403508,0.2101993,0.0000253
3.7091312,0.1863389,0.0000362
3.7829118,0.2377088,0.0000447
3.6725724,0.1991987,0.0000409
3.7244685,0.2319082,0.0000345
3.5003552,0.1231759,0.0000177
3.6321499,0.1746637,0.0000343
3.7333351,0.2354697,0.0000412
3.5129518,0.1388367,0.0000217
3.6251989,0.1611311,0.0000331
3.9556117,0.2884468,0.000048
3.5248469,0.1100198,0.000026
3.5613797,0.1300414,0.0000173
3.6781231,0.1667184,0.0000305
3.5221924,0.1124718,0.0000217
3.5184619,0.125168,0.000023
3.5735167,0.1277997,0.0000335
3.6597365,0.1959758,0.0000386
3.7866847,0.2039117,0.0000497
3.6058658,0.1688216,0.0000173
3.8423512,0.2676367,0.0000307
3.509871,0.121078,0.0000207
3.5499925,0.1471365,0.0000222
3.6485211,0.1744553,0.0000259
3.621978,0.1793202,0.0000383
3.6566753,0.2021565,0.000024
3.6672148,0.1715015,0.0000339
3.5040151,0.1299948,0.0000236
3.7191908,0.2164166,0.0000386
3.6035457,0.1574575,0.0000303
3.7170633,0.2035148,0.0000536
3.6257263,0.1853478,0.0000213
3.9904757,0.3131479,0.0000741
3.8658483,0.2406067,0.0001075
3.5946503,0.1480016,0.0000154
3.5711514,0.1432442,0.0000232
3.774344,0.2235265,0.00005
3.6323473,0.1759084,0.0000407
3.5477091,0.128304,0.0000212
3.6831154,0.2079305,0.0000205
3.6705169,0.1821497,0.0000206
3.6579488,0.1658285,0.0000368
3.7135389,0.2231024,0.0000449
4.0483625,0.330957,0.0000905
4.0931495,0.3134586,0.0001133
3.5899464,0.1420268,0.0000168
3.7394016,0.2270165,0.0000452
3.6340857,0.154008,0.0000208
3.5307925,0.1326633,0.0000216
3.5354499,0.1343191,0.0000222
3.7278992,0.2158089,0.000043
3.5978547,0.1731997,0.0000245
3.6915366,0.2159976,0.0000314
3.8599342,0.2311522,0.0000976
3.5540632,0.1416953,0.0000188
3.6381818,0.2007718,0.0000268
3.5473091,0.1157102,0.0000221
4.3554805,0.3703426,0.0003001
3.5641815,0.147022,0.0000273
3.6248335,0.1751105,0.0000227
3.6620753,0.16789,0.000032
3.6604009,0.1696586,0.0000301
3.7312109,0.2134484,0.0000516
3.6020139,0.1487542,0.000027
3.7408338,0.2156213,0.0000423
3.5628972,0.1323436,0.0000153
3.5120242,0.1258504,0.0000283
4.1888435,0.360636,0.0001896
3.5490207,0.1230142,0.0000283
3.9876358,0.294119,0.0000854
3.6761384,0.1858709,0.0000325
3.7958034,0.2740193,0.000048
3.5375736,0.1150746,0.0000206
3.6354945,0.1545678,0.0000428
3.6138911,0.1679596,0.0000331
3.6993402,0.185224,0.0000359
5.1434876,0.5386103,0.003229
3.5895425,0.1707293,0.000022
3.60033,0.1471517,0.0000289
4.303056,0.3984395,0.0001574
3.8133461,0.2402473,0.0000439
3.4942474,0.11767,0.0000126
3.5684732,0.1487712,0.0000238
3.5750746,0.1552201,0.000027
3.6096928,0.1614286,0.0000244
3.68718,0.2176731,0.0000357
3.9312365,0.263694,0.0000567
3.5461107,0.1403957,0.0000231
3.6503952,0.192552,0.0000278
3.5377077,0.1410455,0.0000173
3.6784588,0.1949031,0.0000381
3.6950854,0.2129368,0.0000557
3.5644042,0.1495593,0.0000234
3.635856,0.198094,0.0000267
3.5118138,0.1398697,0.000018
3.7766694,0.2283255,0.0000493
3.5599207,0.132977,0.0000171
3.6568047,0.1741292,0.0000311
3.6353144,0.1837113,0.0000165
4.0032692,0.3115709,0.000082
3.5943233,0.1672738,0.0000229
3.5861529,0.148084,0.0000243
3.5061583,0.1395411,0.0000254
4.8211736,0.4597727,0.001248
3.5904621,0.1367309,0.0000237
3.6422364,0.1625082,0.000033
3.724099,0.2340027,0.0000363
3.8917261,0.2692122,0.0000589
3.5878813,0.1589233,0.000036
3.6266419,0.1792065,0.0000278
3.6254801,0.175642,0.0000443
3.6350268,0.1827678,0.000025
4.031808,0.2983448,0.0000696
3.6876519,0.1687618,0.0000357
3.6346863,0.1738509,0.0000276
3.6194519,0.1678922,0.0000178
3.7044207,0.216179,0.000026
3.6024653,0.1530983,0.0000353
3.6617224,0.2093337,0.000016
3.5478625,0.1071984,0.0000164
3.5928218,0.1700796,0.000022
4.8992249,0.5239664,0.0009484
3.5726776,0.1410071,0.0000223
3.6575815,0.2088913,0.0000314
3.5271335,0.130548,0.0000199
3.5730084,0.1408138,0.000033
3.7281691,0.2189322,0.0000302
4.0671566,0.3075011,0.0001172
6.5205157,0.6779628,1
3.5924143,0.1470491,0.0000317
3.6400197,0.1529985,0.0000228
3.5448915,0.1484121,0.0000222
3.670893,0.1366968,0.0000305
3.6697486,0.2051701,0.0000371
3.6929713,0.2245108,0.0000504
3.5856063,0.1632378,0.0000243
3.7117473,0.2128999,0.0000381
3.6772639,0.2163714,0.0000357
3.6957529,0.1836609,0.0000305
3.6828196,0.1742448,0.0000413
3.5671876,0.1496121,0.0000228
3.6112373,0.170568,0.0000255
3.6350636,0.1775333,0.0000417
3.6984322,0.1886852,0.0000353
3.6313085,0.1612736,0.0000342
3.7031441,0.1876089,0.0000298
3.6499631,0.2179508,0.000023
3.8670826,0.2833446,0.0000614
3.7297709,0.2478388,0.0000453
3.6320423,0.1807605,0.0000318
3.5680429,0.155721,0.0000206
3.7395245,0.2343846,0.0000252
3.6731985,0.199007,0.0000323
3.569094,0.1160944,0.0000162
3.9362035,0.2971593,0.0000917
3.6819316,0.1991046,0.0000248
6.9602467,0.7864677,0.5011568
3.5417583,0.1079923,0.0000192
3.5261408,0.1287321,0.0000284
4.5599938,0.4041466,0.0005588
3.7435941,0.240978,0.0000458
4.3129588,0.3563888,0.0002802
3.5635389,0.1361749,0.0000179
3.530862,0.135951,0.0000135
3.5861951,0.1471744,0.0000175
3.5390882,0.1210458,0.0000171
3.6283884,0.182528,0.0000372
3.6139802,0.1683841,0.0000218
3.5835309,0.1398029,0.0000256
4.2942054,0.3904376,0.000207
3.6143001,0.1690603,0.0000279
3.7575721,0.2290768,0.000045
3.5459643,0.1382871,0.0000253
3.5623871,0.1533583,0.0000347
3.5537404,0.1498595,0.0000238
3.5335089,0.1169942,0.000035
3.5493544,0.1281522,0.0000229
3.8596413,0.2615786,0.0000676
3.8739757,0.270968,0.0000393
3.9964842,0.2978044,0.0000843
3.5937657,0.1240749,0.0000199
3.5538132,0.1558349,0.0000336
3.6578087,0.1661142,0.0000352
3.6372039,0.1749786,0.0000315
3.6533482,0.2016704,0.0000424
3.791343,0.2262543,0.0000723
3.6220513,0.1570335,0.0000227
3.6733434,0.1754179,0.0000207
3.6305179,0.1376125,0.0000369
3.6250364,0.1684144,0.000025
3.6880675,0.1921545,0.0000439
3.5477475,0.1253848,0.0000278
3.8896159,0.2946432,0.0000356
4.0715994,0.3076801,0.0001926
3.6126961,0.1787332,0.0000228
3.6343906,0.1814726,0.0000276
3.6922099,0.2036209,0.0000249
3.7242788,0.2250589,0.0000303
3.5140469,0.1325577,0.000018
3.7507493,0.2175451,0.0000375
3.688581,0.192127,0.0000343
3.5088165,0.1200394,0.0000147
5.1604374,0.5367201,0.0040389
3.6170737,0.1619452,0.0000256
3.6822708,0.1852387,0.0000396
3.4951546,0.0890497,0.0000249
3.661673,0.1825733,0.0000418
3.5247848,0.127104,0.0000339
3.6323674,0.1576155,0.0000241
3.9057981,0.3243463,0.0000654
3.5900415,0.1326127,0.0000265
3.5934819,0.1300565,0.0000173
3.9078364,0.2608619,0.0000688
3.7029109,0.2002542,0.0000292
3.5711988,0.1451451,0.000027
6.7099479,0.7237001,1
3.8817006,0.2835346,0.0000513
3.5820438,0.1637445,0.0000325
3.7540788,0.2093139,0.0000239
3.8677671,0.2927753,0.0000732
3.5872248,0.1529008,0.0000446
3.8443937,0.2649207,0.0000437
3.5825204,0.1391057,0.0000226
3.6127488,0.1468106,0.0000139
3.6302548,0.1432881,0.0000444
3.7011484,0.2042998,0.0000263
4.4365743,0.3825612,0.0004541
3.6571004,0.164436,0.0000333
3.7336311,0.1892698,0.0000328
3.5888531,0.1285472,0.0000259
3.7643725,0.2199431,0.0000387
3.6686841,0.2029738,0.0000418
3.5331369,0.1101558,0.000029
3.5560429,0.1241158,0.0000211
3.5850972,0.1644179,0.0000235
3.6378394,0.1771465,0.0000336
3.570552,0.1599548,0.0000285
3.5485555,0.1426573,0.0000187
3.9952962,0.3059612,0.0000668
3.80881,0.237239,0.000047
3.7260944,0.2276096,0.0000342
3.6687765,0.1804126,0.0000288
3.5936577,0.1649407,0.0000339
3.6070097,0.1778983,0.000039
3.6061411,0.1609615,0.0000247
3.5928769,0.1743055,0.0000227
3.546456,0.1368918,0.0000248
3.5767094,0.1405247,0.0000358
3.5541412,0.1487571,0.000019
3.6485476,0.1892225,0.0000245
3.6261402,0.1952686,0.0000292
3.6849549,0.1836817,0.0000267
3.8108479,0.2601351,0.0000304
3.5463895,0.1355661,0.0000259
3.6120402,0.1582473,0.0000322
3.7125613,0.208858,0.0000353
3.6584323,0.1711907,0.000038
3.8292424,0.2630314,0.0000584
3.5710023,0.1306068,0.0000205
3.6411493,0.1729013,0.0000525
3.7852181,0.2148014,0.0000419
3.6994875,0.2173878,0.0000291
3.5248407,0.1363941,0.0000215
3.6039334,0.175768,0.0000239
3.8433306,0.2687092,0.0000448
3.5826857,0.1834372,0.0000317
3.6928523,0.2056217,0.0000399
3.6052404,0.1807661,0.0000218
3.5757873,0.1567757,0.0000197
3.57556,0.1521867,0.0000281
3.612685,0.1965324,0.0000345
3.6022291,0.168207,0.0000345
3.602814,0.154837,0.0000249
3.5514898,0.137669,0.00002
3.7462786,0.244346,0.0000397
3.6456791,0.1972718,0.0000253
3.7216952,0.1738764,0.0000264
3.5519252,0.1187054,0.0000256
3.9509918,0.3087469,0.0000755
5.0735765,0.5175919,0.0031964
3.4914822,0.1376815,0.000036
3.9891258,0.3107728,0.0000843
3.5057643,0.1191485,0.0000287
3.6078709,0.177642,0.0000212
3.5636488,0.1184924,0.0000208
3.8492609,0.2748243,0.0000574
3.6556627,0.1891232,0.0000205
3.7068945,0.2126168,0.0000232
3.6500682,0.1983454,0.000028
3.6174615,0.1635361,0.0000202
3.6864712,0.1930998,0.000034
3.7876686,0.2412695,0.0000409
3.5377491,0.1379265,0.0000221
3.6606231,0.2031071,0.0000264
3.7290252,0.2190746,0.0000408
3.5293608,0.1155344,0.0000356
3.6504371,0.1548056,0.0000195
3.6532203,0.1733231,0.00004
3.8393826,0.2353654,0.0000545
3.9260409,0.2706892,0.0000801
3.553803,0.1323226,0.0000284
3.6673804,0.1951704,0.0000218
3.5166728,0.1254658,0.000018
3.7268181,0.2111437,0.0000339
6.8201857,0.7525891,1
3.5639096,0.1386534,0.000024
3.6954109,0.2412959,0.0000352
3.6760263,0.198168,0.0000292
3.608205,0.1665811,0.000024
3.8877865,0.2690417,0.0000456
3.5631923,0.1384274,0.0000211
3.6252243,0.1788756,0.0000204
3.5657455,0.11619,0.0000251
3.6920055,0.1955429,0.0000368
3.5442547,0.1210233,0.0000327
3.552403,0.128474,0.0000241
3.5757896,0.1407122,0.0000314
3.5501672,0.1402861,0.0000258
3.6108491,0.1498599,0.0000344
3.6058001,0.1196301,0.0000268
3.5721881,0.1233575,0.0000236
3.658565,0.1880133,0.0000233
3.550397,0.1293314,0.0000113
3.6578477,0.2108038,0.0000352
3.5443315,0.1634462,0.0000217
3.6626577,0.205534,0.0000292
3.7156093,0.1983845,0.0000295
3.7200257,0.1983575,0.0000354
3.5592567,0.1118568,0.000051
3.7670851,0.2379987,0.000031
3.7673344,0.2449666,0.000052
3.8699945,0.2717627,0.0000695
3.6670876,0.1947661,0.0000379
4.0546809,0.3169386,0.0001507
3.6826655,0.2147519,0.0000497
3.5955576,0.1518681,0.0000289
3.8225548,0.244712,0.0000564
3.6765857,0.1951684,0.0000222
3.7876109,0.2165438,0.0000556
3.5813035,0.1490924,0.0000439
4.2765422,0.3751922,0.0003638
3.7184237,0.2176842,0.0000294
3.5608147,0.1442718,0.0000174
3.720567,0.1985085,0.0000356
3.7148438,0.2265287,0.0000317
3.6217951,0.1460838,0.0000192
4.5843262,0.4438007,0.0008922
3.6849879,0.1841427,0.0000461
3.568826,0.1370463,0.0000218
3.5885022,0.1366684,0.0000261
3.814844,0.2284146,0.0000378
3.5672377,0.1447262,0.0000201
3.557759,0.1410026,0.0000272
3.69198,0.1845684,0.0000454
3.6654964,0.1987451,0.0000254
3.6954652,0.210338,0.0000344
4.4530825,0.3922731,0.0003916
3.6365815,0.1338437,0.0000358
3.7217745,0.2398208,0.0000331
3.5560797,0.1354798,0.0000373
3.6041291,0.158922,0.0000242
3.6780143,0.2005367,0.0000528
3.5521076,0.1463204,0.0000205
3.5749104,0.141594,0.0000236
3.5106841,0.1141232,0.0000231
3.5497812,0.125528,0.0000208
3.5353245,0.1329312,0.0000171
3.4765466,0.0903037,0.0000178
3.5377614,0.1088382,0.0000274
3.6010092,0.1403166,0.0000478
3.6140008,0.1660956,0.0000232
4.7288456,0.4576931,0.0011036
3.5347603,0.1381396,0.0000237
3.5849244,0.1740027,0.0000249
3.6291767,0.1838982,0.0000229
3.8367911,0.2834231,0.0000588
3.9602157,0.3069822,0.0000532
3.6546568,0.1676139,0.0000301
3.6685959,0.2072484,0.0000458
3.5785893,0.157185,0.0000349
3.741839,0.1934787,0.0000535
3.5275832,0.138713,0.0000227
3.5723555,0.1582538,0.0000215
3.6137438,0.1455472,0.0000173
3.6035737,0.1959907,0.0000287
3.5761573,0.1320848,0.0000308
3.5954897,0.1500953,0.0000242
3.5768331,0.1418876,0.0000205
3.7197421,0.2013624,0.0000255
3.6140324,0.1380371,0.000029
3.8669156,0.2290122,0.0000601
3.6272891,0.1690981,0.0000258
3.6839881,0.1764228,0.0000369
3.7571534,0.2273518,0.0000378
3.5846384,0.1455002,0.0000337
3.7359555,0.2048795,0.0000357
6.9823387,0.7698935,1
3.6203184,0.1478959,0.0000314
5.0730079,0.5107464,0.0028199
3.6680958,0.1860191,0.0000422
3.6139744,0.1681186,0.0000359
3.7097415,0.1925667,0.0000282
3.8827928,0.2834939,0.0000433
3.5947502,0.176765,0.0000206
3.5339995,0.1202171,0.0000153
3.5526774,0.1347424,0.0000233
3.6286949,0.1606175,0.0000254
3.6627903,0.19582,0.000043
3.5111174,0.1297771,0.0000222
3.648814,0.1825038,0.0000439
3.6413644,0.1531299,0.000038
3.6674815,0.2027567,0.0000194
3.5727957,0.1475793,0.0000273
3.5111991,0.1051953,0.0000176
3.6181473,0.1897304,0.0000229
3.6253664,0.2007287,0.0000275
3.6839489,0.2039749,0.0000348
3.8974731,0.2782423,0.0000794
3.9206389,0.291096,0.0000508
3.7281235,0.2333872,0.0000545
3.5929092,0.1364756,0.0000261
4.1074869,0.3406041,0.0000996
3.8109345,0.2634044,0.0000454
3.7454076,0.2215087,0.0000329
3.7342205,0.2382746,0.0000423
4.0627274,0.3075151,0.0001094
3.7135366,0.2139875,0.0000226
3.7095982,0.1971102,0.0000612
4.936185,0.5197635,0.0018881
3.4882074,0.0928012,0.0000184
3.7270836,0.2277038,0.0000518
3.5342513,0.143586,0.0000202
3.9546572,0.2877113,0.0000544
3.6090423,0.170209,0.0000397
3.9030986,0.2483785,0.0000785
3.6528005,0.1907316,0.0000446
3.8015695,0.2380414,0.0000576
3.6514273,0.1919892,0.0000207
3.6537159,0.1582752,0.0000204
3.8168521,0.2317484,0.0000528
3.5977709,0.1412146,0.0000262
3.6238069,0.1686528,0.0000289
3.6012055,0.1540618,0.0000248
3.6023822,0.1501598,0.0000277
3.565126,0.1543774,0.0000236
3.8154712,0.21181,0.0000432
3.6041835,0.1478498,0.0000258
3.8975938,0.2282174,0.0000789
4.0294051,0.3432373,0.0000715
3.5789127,0.1525383,0.0000249
3.6793517,0.1774988,0.00003
3.6498811,0.1672955,0.0000299
6.9031202,0.7545475,1
3.6177078,0.1290088,0.000041
3.5617676,0.1557033,0.0000231
3.538593,0.1458036,0.0000197
3.7047596,0.2040689,0.0000475
3.706013,0.2099494,0.0000357
4.0129022,0.2639655,0.0000944
4.049483,0.3238085,0.0001214
3.5262084,0.1053837,0.0000189
3.591509,0.1642612,0.0000152
4.9928612,0.5278333,0.0017644
3.5823172,0.1668741,0.0000291
3.896031,0.2667105,0.0000716
3.5543973,0.1312667,0.0000246
3.7627359,0.2037387,0.0000381
3.6325144,0.1882438,0.0000183
3.6522601,0.1906422,0.0000278
3.9165997,0.2571484,0.0000866
3.668564,0.1945454,0.0000282
3.715225,0.2061207,0.0000278
3.7341571,0.2434469,0.0000272
3.649327,0.2182856,0.0000247
3.7512331,0.199465,0.0000549
3.8952256,0.272354,0.0000574
4.0581469,0.3041195,0.0000893
3.6133396,0.1693943,0.0000316
3.7821845,0.2208634,0.0000502
3.5491856,0.1456224,0.0000129
3.6909727,0.1907138,0.000044
3.5621329,0.1322734,0.0000366
3.6569575,0.1939175,0.0000256
3.5566747,0.1266331,0.0000214
3.572486,0.1262919,0.0000179
3.7212133,0.2183054,0.0000372
3.5857438,0.1587243,0.0000231
4.0100543,0.3016151,0.0000684
4.0162952,0.3013358,0.0001243
3.6982882,0.1706425,0.0000366
3.673438,0.171872,0.0000273
3.5661655,0.1520297,0.0000192
3.5847379,0.1405228,0.000039
3.7091207,0.2105007,0.0000226
3.6418196,0.195018,0.0000336
3.5576367,0.1346333,0.0000294
3.5868165,0.1309517,0.0000256
3.6116308,0.1360199,0.0000279
3.5212793,0.1423709,0.0000181
3.5510401,0.1301735,0.0000316
3.7248734,0.2336927,0.0000467
3.6722303,0.2252884,0.0000223
3.7282544,0.2107047,0.0000348
3.5885451,0.1434668,0.0000246
3.5408639,0.125436,0.0000184
3.7072818,0.1995367,0.0000359
3.6064743,0.1880513,0.0000223
5.13233,0.5486218,0.0029844
3.6122998,0.1813715,0.0000238
3.6601679,0.1723922,0.0000364
4.3547497,0.3889536,0.0002832
4.0782745,0.3302491,0.0001326
3.6335389,0.1545453,0.0000173
3.5692178,0.1574879,0.0000279
3.5908559,0.1371919,0.0000237
3.6415121,0.1701683,0.0000319
3.6573583,0.1709774,0.0000337
3.7504219,0.2118417,0.0000357
3.7091892,0.1395634,0.0000413
3.5667874,0.1474198,0.0000254
3.5632333,0.1599832,0.000016
3.5756588,0.1413315,0.00002
3.5982292,0.1618877,0.000023
3.600793,0.1469611,0.0000201
4.0171003,0.3186789,0.0000841
3.7293623,0.1917371,0.0000599
3.6203953,0.1892924,0.0000293
3.6710653,0.1796066,0.0000433
3.6371566,0.1865837,0.0000303
3.6517691,0.181969,0.0000287
3.5542715,0.1261324,0.0000242
3.6932285,0.2061263,0.000037
3.5808179,0.1454387,0.000019
4.0034868,0.3129984,0.0001082
3.7219731,0.1863035,0.0000379
3.7979982,0.2508348,0.0000384
3.5905954,0.1234637,0.0000237
3.5149629,0.1089974,0.000018
3.8594171,0.2624863,0.0000517
3.7272475,0.1785476,0.0000651
4.694555,0.4112337,0.0017539
3.7554065,0.2493243,0.0000289
3.5311346,0.1175298,0.0000314
3.5527802,0.149234,0.0000207
3.5943359,0.1614518,0.0000209
3.5568703,0.1364658,0.0000199
3.6370881,0.1497873,0.0000241
3.9505375,0.2970026,0.0000686
3.5557334,0.1266482,0.0000348
3.9003037,0.2768948,0.0000709
3.6189265,0.1789504,0.0000361
3.682148,0.2154411,0.0000232
3.5860628,0.1674378,0.0000204
3.7989414,0.2392061,0.0000469
3.682713,0.1986155,0.0000197
3.7818015,0.2369029,0.0000464
3.8298911,0.2449493,0.0000947
3.7797317,0.2226561,0.0000608
3.5599098,0.1177532,0.0000323
3.5546185,0.1346769,0.0000194
3.5416972,0.1327703,0.0000176
3.641926,0.184736,0.0000329
3.6982886,0.2113777,0.0000387
3.6135966,0.1688348,0.0000336
3.5335215,0.1367588,0.0000224
3.5851362,0.173027,0.0000283
3.6513053,0.1906641,0.00003
4.6289467,0.4570379,0.0005256
3.7112883,0.2064249,0.0000298
4.2017975,0.3647253,0.0001623
3.7160144,0.2180566,0.0000386
3.5370368,0.1344321,0.0000178
3.7068354,0.2225213,0.0000499
3.6275316,0.1879193,0.0000241
3.7605593,0.2129328,0.0000501
6.6963035,0.7132952,1
3.973695,0.3068282,0.0000896
3.632075,0.1841172,0.0000316
3.7819743,0.2356694,0.0000523
3.6119248,0.1586489,0.0000346
3.5747462,0.1483124,0.0000255
3.6043066,0.1793134,0.0000341
3.7872042,0.2314169,0.0000281
3.583998,0.1570422,0.0000172
3.5699321,0.14416,0.0000193
3.6800564,0.1997074,0.000032
3.5321692,0.1062283,0.000017
3.7484067,0.2049196,0.0000374
3.9899624,0.2791686,0.000109
3.6115867,0.1577537,0.0000222
3.5505646,0.1017544,0.0000218
4.4702645,0.4371877,0.0004887
3.7149941,0.2231323,0.0000268
3.5942643,0.1561986,0.0000196
3.6449591,0.171228,0.0000272
3.5553763,0.1567321,0.0000224
3.5859425,0.1017836,0.0000319
3.6250965,0.1357039,0.0000271
3.6737546,0.1894975,0.0000241
4.0467791,0.3195516,0.0001342
3.5785729,0.1755422,0.000018
3.6315224,0.1738989,0.0000376
3.764672,0.2515451,0.0000482
3.6452758,0.1875581,0.0000236
3.626605,0.1588571,0.0000336
3.909475,0.2559846,0.0000409
3.6039146,0.1411621,0.0000211
3.6704751,0.181709,0.0000133
4.0353719,0.3090305,0.0001001
5.873026,0.6411941,0.0359608
6.4667869,0.6658552,1
3.7831812,0.2173356,0.0000433
3.5735455,0.1361566,0.0000269
3.5860612,0.1320097,0.0000194
3.6230479,0.1975459,0.0000367
3.5877478,0.1456574,0.0000251
3.7082916,0.2021378,0.000033
3.6403648,0.1902841,0.0000151
3.5947569,0.1538248,0.0000275
3.5825845,0.1479204,0.0000277
3.6475201,0.1830354,0.0000234
3.6293442,0.1686253,0.000027
3.7488078,0.2152946,0.0000347
3.6215938,0.1526309,0.0000385
3.7874501,0.2103464,0.0000498
3.5809318,0.1353262,0.0000309
3.8039825,0.2623743,0.0000418
3.591224,0.1454535,0.000027
4.239795,0.3690072,0.0001723
3.687903,0.1906033,0.000022
4.3090432,0.3885149,0.0002153
3.594687,0.13866,0.0000318
5.296712,0.571945,0.0047797
3.6860866,0.1968143,0.0000306
3.7505141,0.2565858,0.0000331
3.5401332,0.1327283,0.0000305
3.5642147,0.1597628,0.0000285
3.5832378,0.166451,0.0000125
3.6205339,0.180842,0.0000256
4.3132481,0.3726314,0.0002986
3.6523838,0.183134,0.0000266
3.6407375,0.1690046,0.0000292
4.8220907,0.4646726,0.001639
3.6746038,0.1985509,0.0000312
3.6102119,0.1711781,0.0000263
4.0096879,0.3284403,0.0000704
3.5325927,0.1366183,0.0000248
3.5749689,0.1431252,0.0000162
3.5597322,0.1284426,0.0000308
3.6844228,0.2196037,0.0000274
3.592942,0.1375406,0.0000447
3.7973838,0.2323168,0.0000564
3.6363021,0.1818178,0.0000338
3.5860741,0.130451,0.000025
3.6775502,0.2157154,0.0000302
3.5539741,0.1955463,0.0000272
3.6429329,0.145698,0.0000328
3.5733356,0.1426463,0.0000216
3.8994069,0.265352,0.0000839
4.3819196,0.4041441,0.0003486
3.6139155,0.1484197,0.0000277
3.5459556,0.1359925,0.0000259
3.6032181,0.1443941,0.0000388
3.5853455,0.1553039,0.0000316
3.7776752,0.2302289,0.0000497
3.5925961,0.1312479,0.0000225
3.8533587,0.2669221,0.0000635
3.8763112,0.2717813,0.0000802
3.7488355,0.2391047,0.0000428
3.6376462,0.1675693,0.0000378
3.5806347,0.1872609,0.0000256
4.0058428,0.3289567,0.0000683
3.6528406,0.1689699,0.0000288
3.6640598,0.1746306,0.0000233
3.6172608,0.1785247,0.0000329
3.8017596,0.2287341,0.000067
3.9429888,0.2970784,0.0001097
3.5308593,0.1416432,0.0000276
3.6731278,0.2118738,0.0000245
3.6466196,0.182914,0.0000437
3.5463786,0.1305063,0.0000204
4.0485199,0.3112092,0.0001089
3.5932665,0.1658411,0.0000328
3.7133072,0.2111727,0.0000277
3.7314765,0.2543906,0.0000313
3.6779882,0.1865847,0.0000375
3.5363745,0.120767,0.0000208
