location,scale,p
4.5720235,0.2684747,1
4.2272852,0.1770221,1
4.5218183,0.2482481,1
4.473844,0.2423867,1
4.2862917,0.1914727,1
4.3849288,0.2205859,1
4.5627343,0.2543252,1
3.9740798,0.1856847,0.0052266
3.6299929,0.1302589,0.0001482
4.4505097,0.230555,1
4.350956,0.2145745,1
4.5914997,0.2650952,1
4.2764113,0.1939152,1
4.559603,0.2697933,1
4.5171692,0.253764,1
4.5001584,0.2450185,1
3.6079443,0.1256658,0.0001337
4.413497,0.2246568,1
4.5429662,0.2628827,1
3.735621,0.1316018,0.0007279
4.1744923,0.2341835,0.0142298
4.5878979,0.2614487,1
4.5495017,0.2644344,1
4.4989895,0.2495896,1
4.4891872,0.2514207,1
3.7796099,0.1572601,0.0010788
3.9316624,0.1869954,0.0029166
4.4650396,0.2326723,1
4.5444117,0.2618554,1
4.5148531,0.2570922,1
4.2905325,0.191139,1
4.4186614,0.22863,1
4.0449221,0.2121088,0.0075543
4.4668697,0.2383341,1
4.3189956,0.2034963,1
4.4478477,0.2377263,1
4.0276199,0.1918136,0.0047901
3.5325247,0.1034029,0.000127
3.5013785,0.0919036,0.0000649
4.0770394,0.1987217,0.0139702
4.363593,0.2125262,1
4.4380425,0.2333475,1
4.518639,0.2582151,1
4.4837821,0.2459434,1
4.411762,0.2282552,1
3.8483248,0.1659501,0.0015678
4.2825128,0.1906813,1
4.5707877,0.2616109,1
4.3529763,0.2114233,1
4.2561793,0.1823185,1
4.3203826,0.1945566,1
4.4740421,0.2399202,1
4.4731086,0.2386249,1
3.5999389,0.1132599,0.0002635
4.285382,0.2361256,0.0811797
4.3904368,0.2195799,1
4.4997609,0.2428686,1
4.5409702,0.2574316,1
3.6790929,0.1395439,0.0002845
4.6098593,0.2807154,0.5933566
4.3987611,0.2264845,1
4.1615091,0.2025348,0.0557716
4.23005,0.2350023,0.0290101
4.4179696,0.22518,1
3.6078338,0.1082161,0.0004262
3.7266685,0.1434589,0.0006439
4.507308,0.2506548,1
4.3905391,0.2157148,1
4.4854135,0.2353845,1
3.757589,0.1607713,0.000517
4.5591035,0.2601963,1
4.5451759,0.258292,1
3.7323347,0.1476346,0.0007414
4.4809121,0.2451707,1
4.4828937,0.2446414,1
4.330827,0.2291479,0.1588814
4.5345056,0.2589427,1
4.4478077,0.2399669,1
3.6402011,0.119872,0.0002394
3.7584012,0.160804,0.0006809
3.6150961,0.1148447,0.0003353
4.3994475,0.2168505,1
3.9745762,0.1870747,0.0042067
3.6878459,0.1213937,0.0005551
3.5584079,0.1035468,0.0000941
4.421404,0.2299328,1
3.8886992,0.1894838,0.001178
4.6547537,0.2863891,1
4.42047,0.2266121,1
3.766239,0.160426,0.0007766
4.298571,0.1985594,1
3.9286525,0.1700983,0.0033408
4.4448911,0.2363357,1
4.4870852,0.2356294,1
4.6620763,0.2896577,1
3.7707187,0.1648239,0.0004097
4.3757974,0.2066453,1
3.6612684,0.1369577,0.000396
3.7145382,0.1438711,0.0007705
3.7146699,0.1322831,0.0006323
3.8754713,0.1723031,0.0024561
4.4444241,0.2346521,1
4.5395383,0.2580687,1
4.1042025,0.2271858,0.0159258
3.6685824,0.1310304,0.0001399
4.5406064,0.2498505,1
4.3297109,0.2025146,1
3.6086351,0.1221676,0.0002432
4.269417,0.1859113,1
3.8122176,0.15988,0.0005944
3.7340601,0.1413729,0.0005234
3.9268026,0.1785987,0.0028464
3.6474611,0.1302244,0.0003873
3.5146871,0.084674,0.0000536
4.5377968,0.2615947,1
4.4986488,0.2465056,1
4.2799801,0.2312817,0.0709462
4.1722788,0.2215967,0.0390875
4.2486667,0.185868,1
4.4520415,0.2330723,1
4.4164553,0.2324626,1
4.3988588,0.2163965,1
4.605845,0.2792644,1
4.0658883,0.2099894,0.0051319
4.4793694,0.246388,1
3.6684196,0.138896,0.0003404
4.3647022,0.2143148,1
4.2542305,0.1867676,1
3.8418826,0.1724341,0.0014026
3.9906751,0.182166,0.0079337
4.3507169,0.2085586,1
4.2347504,0.1806636,1
4.2249119,0.1773636,1
4.0059387,0.1822902,0.0085891
4.4485165,0.2366132,1
3.8844586,0.1679801,0.0026215
4.5675316,0.2657159,1
4.3636185,0.2065076,1
4.2620604,0.2049166,0.2573195
3.749922,0.1537034,0.0007081
4.159905,0.1589107,1
4.5382107,0.2560636,1
4.549127,0.2595421,1
3.8640614,0.1812555,0.0021237
4.327876,0.2084536,1
4.3048693,0.2001635,1
4.3521848,0.2063228,1
3.6044476,0.1108809,0.0001656
3.8359839,0.1696724,0.0014407
3.681248,0.1426242,0.0004182
4.5754206,0.2615465,1
4.3745007,0.2147131,1
4.1268017,0.2073639,0.0309701
4.4426996,0.2540943,0.2455781
3.5301958,0.1010543,0.0000736
4.3108038,0.1956463,1
4.2137349,0.2265467,0.0391948
4.4674168,0.2448662,1
4.4137694,0.225009,1
4.3883729,0.2178827,1
4.2502055,0.1863075,1
4.2576874,0.2201316,0.1390936
4.5142201,0.2505365,1
4.3675193,0.2110848,1
4.6829749,0.2966894,1
4.3303678,0.204282,1
4.1441556,0.1533528,1
3.5775862,0.1057038,0.0001513
3.9171581,0.1787964,0.0027766
4.4659191,0.2359483,1
3.925128,0.1844097,0.0041125
4.6026758,0.27433,1
4.5672743,0.264244,1
4.552665,0.2652753,1
4.5917224,0.2650291,1
4.3593616,0.2076905,1
4.4950671,0.2463822,1
3.5648631,0.1016135,0.0002311
4.5719893,0.2644734,1
4.4089046,0.2254143,1
4.5249387,0.2587898,1
3.7854261,0.1560419,0.0009769
3.7189443,0.1408629,0.0006235
3.6178468,0.1120529,0.0002595
4.417529,0.2298048,1
3.7989149,0.1627871,0.0015674
4.6024717,0.2690543,1
3.7080409,0.1436954,0.0002878
4.3588108,0.2102617,1
4.4680954,0.2500662,0.3630051
3.5559639,0.0885083,0.0001282
4.6166213,0.2714836,1
4.4234897,0.2280468,1
4.5732517,0.2689784,1
4.5298802,0.2559467,1
4.3693224,0.2086049,1
3.9921894,0.1962255,0.0056915
4.538803,0.2614396,1
4.5581493,0.2570032,1
4.4437426,0.24866,0.4754534
4.0464083,0.1915611,0.0145738
4.4843601,0.2458084,1
3.9876995,0.1747993,0.0083725
4.5612499,0.2634105,1
4.6555519,0.293329,1
3.6316801,0.1099826,0.0001796
4.4434032,0.2272905,1
4.3873561,0.2522047,0.1038109
4.5634709,0.2521577,1
3.6662275,0.1174289,0.0005006
4.4144898,0.2236814,1
4.0220648,0.1865862,0.0132874
4.4462715,0.2353122,1
3.9560224,0.1924185,0.0035089
4.1894895,0.2125864,0.0421614
4.5056541,0.2679994,0.611545
4.4599176,0.238441,1
4.0990767,0.1425041,1
4.3536002,0.2122344,1
3.7869396,0.1563321,0.0006555
4.3050018,0.1954605,1
3.5326601,0.1005566,0.0001038
3.72894,0.1432559,0.0003506
4.5957843,0.2767154,0.6449885
3.6833734,0.127996,0.0003596
4.416542,0.2226954,1
4.3266026,0.2033613,1
4.4721483,0.240638,1
4.5479727,0.2616089,1
4.4563199,0.240428,1
4.0850612,0.2114558,0.0097632
4.3870786,0.2158082,1
4.3388617,0.2059913,1
3.7062773,0.122604,0.0009554
4.1151603,0.2144677,0.0146697
3.8665515,0.1662231,0.0023247
3.7987882,0.1613981,0.0008892
4.3970743,0.2249529,1
4.420812,0.2245244,1
4.4660163,0.2345941,1
4.3609495,0.2151491,1
4.5277013,0.251199,1
3.5769291,0.1077666,0.0002155
3.6543995,0.131146,0.0003274
3.6855663,0.1495526,0.000409
4.1375304,0.2181243,0.0132038
4.4533681,0.2373489,1
3.7751841,0.1462311,0.0011463
4.4250399,0.2339402,1
4.4535999,0.2301282,1
4.3839012,0.2197198,1
4.4840736,0.2430495,1
3.7836163,0.1508648,0.0006422
4.3330061,0.1968169,1
3.5866422,0.1033567,0.0001721
4.5035782,0.2504298,1
4.4609998,0.2293447,1
3.5575484,0.0956565,0.0001401
4.6439425,0.2812897,1
4.5144261,0.2517449,1
4.3608554,0.2111349,1
3.5104792,0.0853874,0.0001495
4.5697173,0.264839,1
4.4078531,0.2229974,1
3.7265329,0.1528974,0.001058
4.524971,0.2557754,1
3.5718209,0.1129231,0.0001284
4.5413423,0.2598006,1
4.2712859,0.190954,1
4.4909145,0.2541939,1
4.5062077,0.2470105,1
4.4935559,0.244771,1
4.4557989,0.2361916,1
4.537437,0.2566025,1
4.5822344,0.2767311,0.6589592
3.5967913,0.1026634,0.0002013
3.9081918,0.1784626,0.0025426
4.4373033,0.2334291,1
4.5156374,0.2520618,1
4.6332627,0.2799192,1
4.3418516,0.2017914,1
4.2292471,0.2107052,0.0874716
4.3663536,0.2144502,1
4.2917424,0.1935634,1
4.4618,0.2472245,1
4.4027119,0.2184211,1
4.2574479,0.2306653,0.0424134
4.4424473,0.229381,1
4.6217084,0.2745676,1
3.601937,0.0970295,0.0002515
4.4930313,0.2406672,1
4.4254506,0.2266677,1
4.4805965,0.2389448,1
4.5514609,0.2684645,1
4.45925,0.2382206,1
3.6163834,0.1215691,0.0002032
4.7214788,0.2968939,1
3.8598031,0.1726893,0.0018941
3.929593,0.1726972,0.0037801
4.4041339,0.2276229,1
3.9612734,0.2067092,0.0021811
4.7328095,0.3020336,1
3.7038231,0.1349647,0.00043
4.4385836,0.2253646,1
3.5028296,0.0867879,0.0000873
4.2196128,0.2216785,0.0489616
4.5994425,0.2740095,1
3.8443903,0.165787,0.0018395
4.5048402,0.2484084,1
3.8111282,0.1669855,0.0011587
4.4790561,0.2449691,1
4.4590547,0.2390924,1
4.4178106,0.2208766,1
4.277165,0.1918911,1
4.5730776,0.2658083,1
4.2971099,0.1961237,1
4.584348,0.2728608,1
4.4125047,0.2309684,1
3.8599677,0.1609906,0.0017943
3.8394253,0.1603923,0.0025129
4.5509239,0.2573566,1
3.7673683,0.1675768,0.0007603
3.7475245,0.1316735,0.0010618
4.3051155,0.1953962,1
4.5418869,0.2628885,1
4.4805239,0.2481496,1
4.1285301,0.2165605,0.0275161
4.3966785,0.2373697,0.2619753
4.5035328,0.2545455,1
3.8198887,0.1816739,0.0007594
4.6454643,0.2972022,0.601371
4.3208542,0.2047159,1
3.6997112,0.1382262,0.0003814
4.5013245,0.2470174,1
3.526074,0.095622,0.0001065
3.669207,0.1370468,0.0003685
4.7184189,0.3011245,1
4.3379586,0.2453336,0.128376
4.2822122,0.1897975,1
3.6090604,0.1083987,0.0001913
4.624078,0.2779395,1
4.5149749,0.2437156,1
3.5555494,0.1025087,0.0001346
3.5056795,0.089037,0.0000906
4.3069518,0.1977821,1
4.6407854,0.2889536,1
4.5506753,0.2587431,1
4.1858398,0.1615978,1
4.4734517,0.2360806,1
3.8987006,0.1709849,0.0025325
4.4658851,0.242015,1
4.4621501,0.2336334,1
3.7920529,0.1723529,0.0007509
3.884006,0.1711318,0.0016778
4.4520733,0.2347847,1
3.7107084,0.1314826,0.000592
4.4717125,0.2376526,1
4.4488405,0.2364916,1
4.6079433,0.2701068,1
4.3852649,0.2156079,1
4.2015398,0.167037,1
4.6403165,0.2807115,1
3.6502564,0.131266,0.0003674
3.4888238,0.0731442,0.000088
3.5364623,0.0900429,0.0001056
3.5292775,0.0966003,0.0000952
4.635879,0.2768022,1
4.4470062,0.2387408,1
4.38659,0.2147502,1
4.3653393,0.2115012,1
3.6681535,0.1306512,0.000339
4.5215036,0.2500139,1
4.2312236,0.2127577,0.0722427
4.3876985,0.2208229,1
4.2267123,0.1712527,1
4.0660233,0.2190574,0.00669
4.5871139,0.2637383,1
4.5524558,0.262007,1
3.8995562,0.1724694,0.0028851
3.6076967,0.1160798,0.0001785
4.5766359,0.2687623,1
4.2843156,0.2386422,0.0450706
3.6560272,0.1389033,0.0003763
3.8972857,0.1632369,0.0044785
3.7537252,0.1479045,0.0007515
4.3817672,0.2160849,1
4.2193026,0.171045,1
4.4870242,0.2405485,1
4.5936273,0.2674431,1
4.5709413,0.2819222,0.4259366
3.5358523,0.0722208,0.000102
3.5073418,0.0874146,0.0000863
3.7285249,0.1527702,0.0004398
3.9602675,0.1723457,0.0077689
4.4249617,0.2224792,1
4.4936631,0.2467607,1
3.8922072,0.1701384,0.0026137
3.5436584,0.1016048,0.0001009
4.3756273,0.2190627,1
3.7253541,0.1491499,0.000797
4.1974034,0.1679396,1
3.5699054,0.1091254,0.0001684
4.5925363,0.2642154,1
4.2092894,0.1707844,1
4.4454678,0.2358525,1
4.556077,0.2595111,1
3.6386083,0.131299,0.0002395
3.585293,0.1162885,0.0001809
4.402405,0.2210137,1
3.5578658,0.1169927,0.0000652
3.6868689,0.1373076,0.0003671
4.0410196,0.2104349,0.006121
4.3606261,0.2147302,1
3.5784437,0.1172958,0.0001999
3.7907166,0.154995,0.0011283
3.6214503,0.1209099,0.000269
4.5070984,0.2499284,1
4.7632481,0.311854,1
4.3336813,0.2250117,0.2006134
3.8078106,0.156373,0.0012853
4.1979619,0.1629744,1
4.635034,0.2790139,1
4.5723797,0.2654042,1
4.2272836,0.1724179,1
4.4815702,0.246167,1
3.7763629,0.1537131,0.0009177
4.5207851,0.2535137,1
4.4720854,0.2440696,1
4.5876111,0.2685529,1
4.6254265,0.2798865,1
4.1994411,0.1695517,1
4.4107535,0.2240585,1
4.5120413,0.2527778,1
3.5742906,0.1024431,0.0001198
3.8772648,0.1753682,0.0018561
3.7279219,0.1521743,0.0010704
4.5192104,0.2538684,1
3.9815304,0.1859258,0.0068829
4.6535933,0.278294,1
4.474357,0.2485584,1
4.5444686,0.2568361,1
3.8460444,0.1694638,0.0012839
4.3071944,0.1958435,1
4.6886274,0.2964333,1
4.6099316,0.2739428,1
3.5074854,0.0838796,0.000119
4.5550723,0.2624957,1
4.3767389,0.2132117,1
4.6820696,0.2912093,1
3.8616549,0.1689986,0.0028418
4.5218062,0.2493502,1
4.6366393,0.2779105,1
4.1542585,0.2137777,0.0323075
4.614159,0.2718743,1
4.4570807,0.2376506,1
3.6737662,0.1348385,0.0007469
4.3085854,0.1952209,1
4.4594299,0.2364778,1
4.4284046,0.2268358,1
4.4900659,0.2720781,0.1919381
4.4383045,0.2382144,1
3.873507,0.1684185,0.0021376
4.4149724,0.2213585,1
4.3612648,0.2370059,0.3064231
4.4742697,0.2404889,1
3.6387645,0.1318626,0.0004461
4.3973979,0.2203493,1
4.5479757,0.2590966,1
3.9653725,0.18461,0.005807
4.5230886,0.2527405,1
4.3973139,0.2227068,1
4.0762781,0.1878995,0.0292577
4.2754567,0.1911951,1
4.4952854,0.2434268,1
4.3457437,0.2089645,1
4.4811823,0.2440347,1
4.4871582,0.2503685,1
4.0873446,0.2087172,0.0083842
4.4628344,0.2432055,1
3.7380346,0.1444421,0.0004734
4.518397,0.2518909,1
4.3055236,0.1941973,1
3.8377206,0.1660051,0.0014908
4.4442553,0.2267116,1
4.4415285,0.233662,1
3.7781742,0.1539387,0.0007562
3.7842237,0.1558989,0.0009734
4.5729478,0.2674089,1
4.3093769,0.2208989,0.19378
3.6955227,0.1330254,0.0004684
3.6231851,0.1250639,0.0002937
3.7753377,0.1432832,0.0013821
3.6217523,0.1044585,0.0002165
4.2324903,0.2074179,0.1550666
4.3660172,0.2121326,1
4.6106056,0.27207,1
4.1358164,0.2142663,0.0053973
4.2829132,0.1916299,1
4.3740537,0.2228609,1
4.6536079,0.2746903,1
3.9274965,0.1846087,0.0037367
4.3413085,0.2030089,1
3.8654455,0.1841477,0.0011167
3.5661748,0.117604,0.0001235
3.8723948,0.1644191,0.002359
4.3854449,0.2158192,1
3.6413595,0.1269659,0.0003425
4.4544323,0.2437022,1
3.6513494,0.1251386,0.0002948
4.5259276,0.2499999,1
4.4016067,0.2530174,0.1437054
4.5203021,0.260826,1
4.194293,0.1697184,1
3.8120076,0.1700283,0.001246
4.4730199,0.2388544,1
4.6272854,0.2816239,1
4.3504834,0.2070495,1
4.2529909,0.187598,1
3.6277292,0.1284363,0.0002465
4.1715513,0.1617002,1
4.6136013,0.2735228,1
4.3803221,0.2147358,1
3.7113183,0.1214295,0.0007949
3.8796553,0.1880421,0.0022943
3.4881097,0.0864192,0.0000853
4.4140164,0.2271986,1
3.9892647,0.1931076,0.0034865
4.5871936,0.2702868,0.4252966
3.5803018,0.1078695,0.000234
4.5329606,0.2609916,1
4.3992602,0.2160007,1
4.3657526,0.2121299,1
4.5302443,0.2612939,0.3685843
4.5725715,0.2679293,1
3.5967946,0.1036741,0.0001584
4.112783,0.2122894,0.0134334
4.2572546,0.1813021,1
3.5780566,0.0992831,0.0002676
4.5368342,0.2491733,1
4.4211341,0.2266403,1
4.4983399,0.2427538,1
4.2448737,0.1775384,1
3.8351243,0.1627198,0.0022952
4.4686662,0.2355442,1
4.5635074,0.2640772,1
4.3348154,0.2028044,1
3.627496,0.1151769,0.0002434
3.567654,0.1058703,0.0001814
4.223787,0.1736781,1
3.9320532,0.2040338,0.0018609
4.5099781,0.2531647,1
4.6759056,0.2888327,1
4.5074987,0.2526705,1
4.5975968,0.2684948,1
3.5415621,0.0888231,0.0001066
4.5103872,0.2536209,1
3.9208613,0.1654246,0.003902
3.9125289,0.1815492,0.0030772
4.2960759,0.2118193,0.2314816
4.5283842,0.2501694,1
4.5739627,0.2690903,1
4.4427009,0.2335459,1
3.8569774,0.176533,0.0015682
4.3460539,0.2507882,0.0980897
3.5881976,0.1167125,0.0000936
3.502439,0.0812741,0.0000928
3.6122689,0.1342957,0.0001156
4.4982581,0.2454899,1
4.4709766,0.2365358,1
4.6226655,0.2761429,1
4.3058009,0.1929221,1
4.5224225,0.2476967,1
3.4823034,0.0724994,0.0000783
4.5552162,0.2598507,1
4.5164367,0.2465994,1
4.0482852,0.1763178,0.0237093
3.9795088,0.1965375,0.0026213
4.6151215,0.2755488,1
4.3586659,0.2071358,1
4.5713758,0.2687868,1
4.2388798,0.1814452,1
3.5425174,0.099101,0.0001237
3.7472859,0.1488401,0.000705
4.4417921,0.2310944,1
4.3329127,0.20829,1
4.5350938,0.2518939,1
4.4805719,0.2320855,1
3.9207344,0.1768018,0.0040208
3.8239682,0.1704245,0.0013647
4.6620345,0.2916631,1
3.5149975,0.0760648,0.0000989
3.7187937,0.1257224,0.0007051
4.1775031,0.2158437,0.0213215
4.1333627,0.2114307,0.0217399
3.7382347,0.1434282,0.0007025
4.4537889,0.2333179,1
4.4855039,0.2402651,1
4.3317233,0.2001057,1
4.5042629,0.2671529,0.4847216
3.6483153,0.1143225,0.0004752
4.565969,0.2688147,1
4.232558,0.2265095,0.0702298
4.6205078,0.2775782,1
4.3437572,0.2089762,1
4.1264795,0.2143053,0.0241711
3.4859612,0.0756163,0.0000659
4.6088987,0.2703006,1
4.4546147,0.239655,1
3.5781426,0.0938352,0.0001804
4.5793437,0.2723957,1
3.9184032,0.1872474,0.0027043
4.4619531,0.2441556,1
4.6439914,0.2722125,1
4.4446228,0.2320789,1
3.7400937,0.1384176,0.0008179
4.3584379,0.2621412,0.0404243
4.5014418,0.2424845,1
4.5042035,0.2626248,0.3888949
4.5293645,0.2573818,1
4.3547804,0.2139978,1
4.1969812,0.171238,1
3.5982798,0.0975056,0.0001668
3.8113561,0.1673677,0.0008971
4.4830433,0.2405214,1
4.4470976,0.2351372,1
3.9588623,0.1993457,0.0030875
4.6514662,0.2843775,1
3.6511665,0.1257431,0.0005919
4.274572,0.2374538,0.0757409
4.5935023,0.2713388,1
3.7634669,0.1560496,0.0006418
4.4014601,0.224111,1
3.6610676,0.13076,0.0002001
3.6193788,0.1217804,0.0002117
3.9732868,0.192224,0.0052215
3.4797078,0.06804,0.0000786
4.3471922,0.2043174,1
4.5876517,0.2659661,1
4.459605,0.238361,1
4.1813978,0.2212512,0.0285403
3.9327318,0.1843965,0.0059879
4.2782701,0.1864291,1
3.7199914,0.1348552,0.0007051
3.8400183,0.1526193,0.0035043
4.3200315,0.2014091,1
4.3018634,0.1992686,1
4.3777167,0.2573979,0.1096736
3.6481213,0.1286172,0.0002512
4.4778346,0.2429739,1
4.3672431,0.2169032,1
4.1371653,0.1933371,0.0681079
4.5152694,0.248394,1
4.4652767,0.2494176,0.4612488
4.4833297,0.2442326,1
4.4629062,0.2434258,1
4.1415606,0.2171884,0.0208629
4.5285144,0.2539356,1
4.5443557,0.2605636,1
4.5524287,0.2623849,1
4.3943507,0.2253578,1
3.5516404,0.097349,0.0000987
4.3816877,0.2189758,1
4.3418589,0.210323,1
3.8671628,0.1668496,0.0027014
4.403061,0.2138867,1
4.501988,0.2467062,1
4.452299,0.2315553,1
3.7638323,0.144176,0.0011693
4.3618296,0.2076646,1
3.7341553,0.1497824,0.0002767
4.2927678,0.1944492,1
3.7135371,0.1510347,0.0003698
4.2738788,0.1843323,1
3.9508466,0.1875638,0.001911
3.5705648,0.1083958,0.0001365
4.4429401,0.2256354,1
4.3905321,0.2248548,1
4.2937519,0.1892535,1
3.5366648,0.0964037,0.0001418
4.404037,0.2252723,1
4.6293065,0.2820954,1
4.2539529,0.1833515,1
4.2942997,0.1953599,1
4.5155134,0.2486082,1
4.2929477,0.1938806,1
4.3380021,0.2033199,1
3.9940668,0.1925774,0.0112918
4.40928,0.2258285,1
4.2339566,0.1821539,1
4.3227041,0.1970359,1
4.433224,0.2310175,1
4.4867727,0.2400355,1
3.5099813,0.0780035,0.0000881
4.2520335,0.2341489,0.0552223
4.3459101,0.2086516,1
3.9234736,0.1841594,0.0031541
4.0443639,0.1878824,0.0169877
3.9055855,0.178947,0.0026525
4.2519057,0.1830137,1
4.6139525,0.2721198,1
4.5324936,0.2627091,0.9556119
4.4097259,0.2218101,1
4.3055822,0.1964332,1
3.9987887,0.1798202,0.0058766
4.373411,0.2158605,1
4.2645428,0.1854244,1
4.3227389,0.2004922,1
3.5941136,0.1092599,0.0001915
4.3522451,0.2121279,1
4.5902394,0.2725039,1
4.488114,0.2428366,1
4.4335743,0.2290065,1
4.5275185,0.2558898,1
3.5883923,0.1050383,0.0001878
4.3955937,0.2185436,1
4.3194692,0.1974085,1
4.4798769,0.2444221,1
3.5724979,0.096221,0.0002102
4.3695686,0.206886,1
4.4913308,0.2465008,1
4.4600825,0.2337202,1
4.3323446,0.229141,0.1579669
4.3030796,0.1944985,1
4.2770003,0.1882237,1
3.632114,0.1337913,0.0001822
3.7962722,0.1592862,0.0012092
4.4312819,0.2328675,1
4.4611122,0.2423643,1
4.4546807,0.2361568,1
4.4939217,0.2358261,1
4.2040956,0.1648318,1
3.5997722,0.1059564,0.0002022
3.7202236,0.1377336,0.0004651
3.4643442,0.0608768,0.0001056
4.3457127,0.2135724,1
4.4653096,0.2410189,1
3.6679313,0.1084684,0.000393
4.3990868,0.2181479,1
4.5284565,0.2610269,1
4.2837412,0.2442214,0.0451012
4.4638972,0.2387898,1
3.6279845,0.1101698,0.0001893
4.4726134,0.244484,1
4.541516,0.2621968,1
4.3624847,0.2092386,1
4.5634555,0.2641875,1
4.3262755,0.207151,1
4.2944259,0.1963409,1
3.8641634,0.1730809,0.0017108
4.4493648,0.2373457,1
4.3563768,0.2400886,0.1593626
3.6817309,0.1508544,0.000204
4.6625599,0.2909964,1
3.8076656,0.1603346,0.0014046
4.4467232,0.2377018,1
4.4404756,0.2346321,1
4.59705,0.2728609,1
4.4148287,0.220791,1
4.3879866,0.2290491,1
3.8258419,0.1683117,0.0009861
3.6987,0.1353241,0.0005061
4.5735773,0.2680473,1
4.3290976,0.2074324,1
3.5293965,0.090415,0.0001076
3.6983383,0.1435759,0.0006406
3.5588375,0.1194591,0.000127
4.4505947,0.2300481,1
4.3900191,0.2515087,0.12283
4.5246322,0.2571192,1
3.7689508,0.1532788,0.000846
4.1109261,0.1427577,1
4.5943782,0.2693163,1
4.6378811,0.2821784,1
4.5037379,0.2489218,1
3.8002692,0.1642022,0.0008083
4.5266875,0.247972,1
4.4063187,0.2437204,0.2688727
4.0893625,0.1880761,0.0337452
3.8419492,0.1763831,0.0015286
4.0544468,0.2121564,0.0064541
4.3969514,0.2516682,0.161237
4.7739582,0.3088046,1
4.6477504,0.2825859,1
4.4669082,0.2338871,1
4.5715457,0.2602591,1
3.6440948,0.1208031,0.0003932
3.6358103,0.1325145,0.000148
4.7910754,0.3144233,1
3.6952318,0.1402918,0.0003667
4.3285927,0.203883,1
4.5638295,0.269622,1
3.6508192,0.1328983,0.0001986
4.5157151,0.2501108,1
4.3777195,0.2469483,0.1777808
4.1180538,0.2007182,0.0377039
3.5540554,0.0993547,0.0002147
4.5355066,0.2534504,1
4.4590757,0.2520498,0.4992757
3.5012738,0.0792525,0.0000777
4.4969661,0.2476535,1
4.3765094,0.2180433,1
4.166252,0.2067527,0.0609903
4.4073933,0.225519,1
3.6005802,0.1171457,0.0002098
4.4608853,0.2426693,1
3.6948966,0.1442445,0.0003925
4.4764983,0.246455,1
3.8304452,0.1718696,0.0014086
4.3165196,0.2397508,0.0922134
3.84134,0.1606524,0.0015597
4.3772829,0.2459214,0.1475644
4.5014411,0.2539717,1
4.2465072,0.2202421,0.0602052
4.2732727,0.1874854,1
3.7271272,0.1420079,0.0006185
3.9639489,0.1702364,0.009301
4.3567259,0.2135076,1
4.5827187,0.2739144,1
4.5204119,0.248049,1
3.679209,0.1239687,0.000233
4.437919,0.2309478,1
4.3536886,0.2067178,1
4.5174001,0.2570174,0.5560926
4.3710444,0.2136802,1
4.5065416,0.2487934,1
4.6268679,0.2714951,1
4.5027071,0.2555074,1
3.6206148,0.1094456,0.0002633
4.0254754,0.203798,0.007798
4.4498071,0.2320797,1
4.2328428,0.1746301,1
4.4772021,0.2468035,1
4.3695671,0.2055985,1
4.513695,0.2611224,1
4.5699146,0.260468,1
4.4080555,0.2201366,1
4.5740617,0.2680425,1
4.6080626,0.2831168,1
4.5100106,0.272353,0.2337787
3.6901564,0.1378801,0.0005726
4.3495916,0.2035677,1
4.3941768,0.2191013,1
4.3393729,0.2024242,1
4.5167715,0.2546646,1
3.9276645,0.1777957,0.0032117
4.4008981,0.2210388,1
4.3401486,0.2445907,0.1118562
4.5221265,0.2479144,1
4.4825851,0.2474769,1
4.4752256,0.2328586,1
3.5967266,0.1167709,0.000175
4.4404118,0.2334523,1
4.3459809,0.2093589,1
4.515223,0.2479617,1
3.689619,0.1231007,0.0006202
3.8110191,0.1424079,0.0014714
4.5371693,0.2635416,1
4.6493666,0.2839855,1
4.4121349,0.2298197,1
3.7410884,0.1665971,0.000385
4.1024808,0.1834953,0.0376657
4.5086691,0.2495835,1
4.2415691,0.1815491,1
4.3724511,0.2086885,1
4.5214612,0.2510271,1
4.3255234,0.2021813,1
4.384485,0.2170721,1
4.5822965,0.2666173,1
3.4805346,0.0590567,0.0000745
4.5665878,0.2710546,1
4.0023897,0.1943303,0.0040706
4.5204507,0.2499746,1
4.294262,0.194977,1
4.4387372,0.2474672,0.4518371
4.6513712,0.2815905,1
4.2950148,0.19096,1
4.5303793,0.2552662,1
3.5887679,0.0991465,0.0001683
4.6957756,0.2943408,1
3.5603729,0.103882,0.0001415
4.3995506,0.2169533,1
4.5614064,0.2808344,0.3587384
4.4312549,0.230837,1
4.2896794,0.2255659,0.1855616
4.4173079,0.2685872,0.1102283
4.2646146,0.2198936,0.0555824
3.8353949,0.1779964,0.0009532
4.2425562,0.2349112,0.0389547
4.2578856,0.185588,1
4.3664658,0.2151561,1
4.319618,0.2067987,1
4.4722367,0.2447672,1
4.3990736,0.2227215,1
4.0365726,0.1963239,0.006209
3.8272881,0.1634543,0.0023012
4.4681843,0.2411069,1
4.5919495,0.2656557,1
3.8523266,0.1694507,0.0014668
4.2206539,0.174889,1
3.6273034,0.1290197,0.0003435
4.556533,0.2639425,1
4.492624,0.2426917,1
4.4346718,0.2383988,1
3.5902787,0.1185138,0.0001839
4.3761014,0.2120784,1
4.3244368,0.2281404,0.1337258
4.5356354,0.258098,1
4.5366761,0.2536323,1
4.4844295,0.2463447,1
