BootID,location,scale
25710,8.356,0.255
25711,8.015,0.201
25712,10.111,0.624
25713,9.238,0.397
25714,9.756,0.617
25715,9.992,0.605
25716,8.538,0.351
25717,9.33,0.509
25718,10.484,0.702
25719,9.38,0.528
25720,9.98,0.583
25721,8.66,0.35
25722,8.944,0.432
25723,8.915,0.383
25724,11.755,0.903
25725,10.275,0.645
25726,9.699,0.621
25727,8.689,0.33
25728,9.25,0.47
25729,8.792,0.368
25730,11.229,0.737
25731,10.397,0.723
25732,8.727,0.358
25733,10.565,0.738
25734,9.807,0.603
25735,9.435,0.504
25736,9.509,0.494
25737,8.842,0.393
25738,9.224,0.452
25739,8.873,0.396
25740,10.224,0.662
25741,8.255,0.258
25742,8.873,0.348
25743,9.574,0.509
25744,10.289,0.635
25745,10.461,0.664
25746,10.651,0.7
25747,8.865,0.395
25748,10.997,0.815
25749,9.246,0.427
25750,9.52,0.529
25751,10.405,0.749
25752,9.06,0.481
25753,9.047,0.448
25754,9.996,0.568
25755,9.778,0.568
25756,8.99,0.386
25757,10.58,0.732
25758,10.05,0.565
25759,11.143,0.77
25760,8.51,0.327
25761,8.413,0.275
25762,10.228,0.595
25763,9.553,0.567
25764,9.491,0.477
25765,11.004,0.718
25766,11.179,0.759
25767,9.35,0.442
25768,10.594,0.74
25769,10.047,0.7
25770,9.751,0.645
25771,10.638,0.705
25772,10.793,0.743
25773,10.7,0.746
25774,8.211,0.254
25775,10.04,0.638
25776,8.479,0.353
25777,8.634,0.344
25778,9.918,0.571
25779,10.82,0.763
25780,9.53,0.491
25781,10.462,0.723
25782,10.793,0.773
25783,9.944,0.559
25784,9.86,0.566
25785,9.396,0.48
25786,8.579,0.327
25787,10.462,0.672
25788,10.705,0.726
25789,9.751,0.555
25790,9.783,0.676
25791,10.949,0.728
25792,9.896,0.607
25793,9.916,0.591
25794,9.451,0.483
25795,8.88,0.398
25796,11.338,0.766
25797,10.578,0.674
25798,8.328,0.278
25799,8.652,0.358
25800,10.042,0.569
25801,10.115,0.646
25802,8.454,0.256
25803,11.77,0.859
25804,9.156,0.43
25805,11.274,0.709
25806,9.682,0.497
25807,9.872,0.584
25808,9.306,0.537
25809,9.093,0.387
25810,8.515,0.314
25811,9.148,0.451
25812,8.981,0.401
25813,11.105,0.743
25814,10.881,0.807
25815,8.252,0.261
25816,9.59,0.507
25817,9.857,0.6
25818,9.586,0.493
25819,8.993,0.353
25820,8.885,0.452
25821,8.415,0.262
25822,10.127,0.639
25823,9.783,0.579
25824,9.573,0.545
25825,8.514,0.312
25826,9.343,0.45
25827,10.137,0.599
25828,8.042,0.231
25829,9.153,0.437
25830,9.949,0.52
25831,10.257,0.626
25832,10.129,0.643
25833,11.601,0.837
25834,9.342,0.456
25835,9.533,0.508
25836,8.97,0.415
25837,9.659,0.604
25838,8.193,0.299
25839,9.251,0.509
25840,9.226,0.396
25841,10.011,0.692
25842,9.462,0.495
25843,9.682,0.529
25844,8.296,0.298
25845,9.118,0.455
25846,10.478,0.678
25847,10.145,0.701
25848,9.171,0.407
25849,8.006,0.193
25850,9.511,0.479
25851,9.523,0.525
25852,10.216,0.667
25853,9.878,0.566
25854,10.437,0.829
25855,10.532,0.708
25856,9.655,0.548
25857,10.336,0.663
25858,9.846,0.564
25859,9.687,0.508
25860,10.918,0.761
25861,8.223,0.228
25862,9.839,0.677
25863,9.668,0.465
25864,8.243,0.26
25865,8.137,0.24
25866,8.206,0.231
25867,9.361,0.411
25868,8.516,0.311
25869,9.142,0.437
25870,8.151,0.285
25871,8.949,0.425
25872,8.349,0.27
25873,8.672,0.371
25874,9.426,0.413
25875,9.36,0.504
25876,9.319,0.402
25877,10.435,0.687
25878,9.291,0.445
25879,10.491,0.688
25880,10.03,0.554
25881,8.077,0.241
25882,10.043,0.66
25883,10.484,0.756
25884,8.986,0.404
25885,7.811,0.16
25886,10.062,0.602
25887,9.057,0.38
25888,8.906,0.428
25889,8.866,0.406
25890,8.701,0.391
25891,10.236,0.65
25892,9.278,0.459
25893,8.02,0.204
25894,9.206,0.421
25895,8.451,0.315
25896,10.88,0.845
25897,10.031,0.592
25898,9.072,0.418
25899,9.863,0.664
25900,10.49,0.708
25901,8.581,0.339
25902,10.682,0.706
25903,9.132,0.472
25904,9.294,0.45
25905,10.445,0.614
25906,9.745,0.633
25907,8.652,0.395
25908,8.913,0.402
25909,9.705,0.502
25910,10.494,0.661
25911,10.75,0.656
25912,8.672,0.326
25913,10.035,0.605
25914,10.356,0.694
25915,9.744,0.465
25916,9.178,0.473
25917,8.617,0.336
25918,10.241,0.612
25919,8.251,0.302
25920,8.979,0.446
25921,9.736,0.514
25922,8.214,0.269
25923,9.456,0.505
25924,9.302,0.395
25925,7.879,0.148
25926,9.876,0.633
25927,9.927,0.558
25928,9.086,0.434
25929,8.469,0.306
25930,9.236,0.482
25931,8.968,0.441
25932,9.931,0.622
25933,8.414,0.318
25934,9.16,0.446
25935,10.92,0.777
25936,10.756,0.709
25937,9.259,0.497
25938,10.61,0.737
25939,8.948,0.458
25940,9.876,0.642
25941,10.665,0.698
25942,8.424,0.277
25943,8.03,0.214
25944,8.931,0.356
25945,9.462,0.59
25946,8.272,0.276
25947,9.018,0.423
25948,9.276,0.539
25949,8.703,0.378
25950,8.372,0.304
25951,9.25,0.47
25952,9.399,0.507
25953,9.728,0.513
25954,8.875,0.452
25955,9.735,0.57
25956,8.514,0.317
25957,8.934,0.401
25958,8.809,0.338
25959,8.785,0.373
25960,10.272,0.647
25961,7.767,0.129
25962,8.247,0.229
25963,8.82,0.348
25964,8.838,0.399
25965,9.291,0.533
25966,10.521,0.68
25967,8.316,0.24
25968,8.245,0.282
25969,9.873,0.543
25970,8.409,0.279
25971,10.079,0.655
25972,9.157,0.469
25973,8.539,0.342
25974,9.613,0.491
25975,8.202,0.26
25976,9.044,0.425
25977,9.107,0.414
25978,9.443,0.485
25979,8.306,0.288
25980,8.983,0.441
25981,10.336,0.65
25982,9.311,0.43
25983,10.148,0.647
25984,9.652,0.52
25985,10.96,0.668
25986,8.235,0.271
25987,8.495,0.316
25988,10.121,0.573
25989,8.8,0.366
25990,8.239,0.277
25991,8.44,0.354
25992,9.4,0.418
25993,9.408,0.615
25994,9.554,0.511
25995,9.965,0.649
25996,9.371,0.499
25997,8.842,0.382
25998,9.287,0.437
25999,9.273,0.461
26000,11.979,0.885
26001,10.638,0.667
26002,9.693,0.567
26003,9.234,0.494
26004,10.968,0.757
26005,9.477,0.538
26006,10.536,0.675
26007,8.667,0.367
26008,9.634,0.587
26009,10.949,0.723
26010,9.133,0.473
26011,8.296,0.255
26012,10.716,0.725
26013,10.908,0.864
26014,10.383,0.702
26015,10.083,0.656
26016,10.178,0.648
26017,9.449,0.534
26018,8.165,0.21
26019,10.894,0.775
26020,9.458,0.481
26021,11.312,0.797
26022,9.781,0.567
26023,9.438,0.552
26024,9.436,0.487
26025,11.346,0.816
26026,8.931,0.393
26027,10.541,0.683
26028,8.404,0.309
26029,8.276,0.242
26030,8.626,0.331
26031,10.752,0.67
26032,10.017,0.599
26033,8.54,0.337
26034,8.8,0.387
26035,9.155,0.546
26036,9.746,0.536
26037,8.283,0.27
26038,9.222,0.469
26039,9.345,0.461
26040,8.789,0.351
26041,8.787,0.368
26042,9.874,0.6
26043,9.789,0.541
26044,8.309,0.279
26045,10.229,0.596
26046,9.34,0.468
26047,9.443,0.378
26048,10.816,0.729
26049,9.229,0.475
26050,8.576,0.341
26051,8.815,0.395
26052,9.706,0.564
26053,8.642,0.371
26054,8.604,0.308
26055,10.927,0.726
26056,10.536,0.706
26057,10.11,0.663
26058,10.965,0.892
26059,9.69,0.565
26060,8.559,0.286
26061,10.224,0.602
26062,8.436,0.29
26063,9.223,0.515
26064,9.706,0.56
26065,9.847,0.547
26066,10.114,0.643
26067,8.627,0.366
26068,9.209,0.47
26069,10.226,0.566
26070,9.879,0.7
26071,9.344,0.482
26072,10.034,0.692
26073,10.327,0.691
26074,7.9,0.206
26075,9.694,0.506
26076,10.408,0.653
26077,9.572,0.573
26078,11.586,0.914
26079,9.128,0.382
26080,9.105,0.436
26081,9.791,0.55
26082,9.844,0.475
26083,8.523,0.351
26084,9.574,0.548
26085,9.54,0.501
26086,10.552,0.732
26087,9.208,0.562
26088,8.042,0.244
26089,9.367,0.476
26090,8.506,0.309
26091,10.764,0.695
26092,8.779,0.429
26093,9.588,0.549
26094,8.404,0.326
26095,12.334,0.994
26096,8.652,0.323
26097,8.537,0.374
26098,10.322,0.624
26099,9.695,0.57
26100,8.694,0.341
26101,11.919,0.84
26102,8.826,0.356
26103,8.303,0.26
26104,8.335,0.267
26105,8.697,0.307
26106,8.381,0.26
26107,10.245,0.683
26108,9.978,0.637
26109,10.738,0.791
26110,8.472,0.337
26111,9.809,0.605
26112,9.668,0.543
26113,11.458,0.813
26114,8.936,0.42
26115,8.328,0.229
26116,9.217,0.425
26117,9.939,0.521
26118,8.99,0.403
26119,8.121,0.243
26120,8.863,0.371
26121,9.439,0.469
26122,10.396,0.676
26123,8.387,0.292
26124,10.851,0.701
26125,8.691,0.335
26126,10.216,0.618
26127,9.3,0.508
26128,10.072,0.73
26129,10.014,0.672
26130,10.502,0.693
26131,9.75,0.626
26132,11.184,0.728
26133,10.363,0.652
26134,8.077,0.234
26135,8.695,0.364
26136,8.057,0.213
26137,9.064,0.451
26138,8.407,0.279
26139,8.407,0.26
26140,8.477,0.336
26141,8.454,0.295
26142,9.399,0.514
26143,10.406,0.742
26144,10.333,0.773
26145,9.071,0.415
26146,10.211,0.645
26147,9.4,0.428
26148,10.276,0.679
26149,10.29,0.703
26150,10.024,0.506
26151,9.24,0.376
26152,9.939,0.627
26153,9.469,0.509
26154,8.567,0.337
26155,10.823,0.706
26156,8.084,0.229
26157,10.984,0.786
26158,8.433,0.279
26159,10.505,0.672
26160,8.772,0.382
26161,8.712,0.366
26162,10.511,0.682
26163,10.36,0.635
26164,8.93,0.41
26165,8.894,0.415
26166,10.256,0.658
26167,9.034,0.391
26168,10.158,0.628
26169,10.411,0.719
26170,10.557,0.772
26171,10.83,0.845
26172,9.618,0.509
26173,9.769,0.61
26174,12.401,0.963
26175,8.956,0.371
26176,10.044,0.616
26177,8.274,0.28
26178,8.972,0.43
26179,8.655,0.35
26180,9.208,0.486
26181,8.262,0.265
26182,9.473,0.544
26183,9.892,0.558
26184,9.257,0.424
26185,10.401,0.708
26186,9.111,0.43
26187,9.631,0.559
26188,9.485,0.606
26189,9.776,0.582
26190,8.5,0.338
26191,9.699,0.564
26192,8.96,0.364
26193,9.667,0.57
26194,8.724,0.403
26195,9.781,0.63
26196,9.109,0.515
26197,9.33,0.504
26198,9.95,0.579
26199,8.974,0.384
26200,9.333,0.458
26201,9.076,0.406
26202,9.229,0.466
26203,9.556,0.454
26204,9.005,0.358
26205,10.737,0.644
26206,9.948,0.606
26207,8.379,0.294
26208,10.295,0.671
26209,9.699,0.53
26210,8.577,0.292
26211,9.527,0.488
26212,9.107,0.471
26213,9.092,0.441
26214,10.712,0.744
26215,9.149,0.447
26216,9.425,0.417
26217,9.88,0.558
26218,8.931,0.392
26219,10.577,0.692
26220,9.399,0.531
26221,9.086,0.391
26222,10.29,0.675
26223,10.067,0.594
26224,11.168,0.784
26225,8.226,0.215
26226,9.717,0.546
26227,10.331,0.589
26228,10.084,0.568
26229,10.048,0.648
26230,9.511,0.483
26231,10.196,0.562
26232,9.523,0.566
26233,11.472,0.892
26234,8.409,0.278
26235,8.331,0.317
26236,8.367,0.278
26237,9.266,0.462
26238,9.443,0.418
26239,8.752,0.333
26240,8.545,0.299
26241,9.141,0.426
26242,9.407,0.577
26243,10.685,0.765
26244,11.856,0.914
26245,9.816,0.576
26246,8.571,0.335
26247,8.275,0.273
26248,10.174,0.57
26249,8.952,0.407
26250,9.029,0.428
26251,9.246,0.455
26252,9.504,0.601
26253,8.507,0.363
26254,10.029,0.55
26255,9.997,0.669
26256,8.208,0.214
26257,8.396,0.296
26258,10.095,0.608
26259,10.698,0.755
26260,10.274,0.598
26261,8.929,0.386
26262,8.738,0.409
26263,11.291,0.855
26264,10.758,0.715
26265,9.847,0.613
26266,9.332,0.523
26267,10.77,0.683
26268,8.315,0.25
26269,8.453,0.283
26270,9.04,0.439
26271,11.958,0.757
26272,9.456,0.467
26273,10.645,0.753
26274,9.338,0.453
26275,8.331,0.262
26276,9.222,0.524
26277,9.978,0.59
26278,10.597,0.731
26279,8.079,0.248
26280,7.986,0.183
26281,10.012,0.599
26282,11.268,0.833
26283,8.93,0.396
26284,9.541,0.492
26285,9.745,0.503
26286,8.913,0.399
26287,9.488,0.474
26288,8.447,0.296
26289,9.528,0.546
26290,10.11,0.654
26291,8.361,0.273
26292,9.03,0.425
26293,8.891,0.381
26294,8.329,0.272
26295,9.625,0.525
26296,9.115,0.468
26297,9.463,0.541
26298,8.946,0.418
26299,9.392,0.488
26300,8.868,0.398
26301,10.375,0.597
26302,9.799,0.562
26303,10.326,0.75
26304,9.409,0.495
26305,8.227,0.251
26306,10.591,0.76
26307,8.5,0.295
26308,8.718,0.339
26309,10.365,0.583
26310,8.761,0.336
26311,8.923,0.4
26312,8.967,0.419
26313,8.997,0.376
26314,10.776,0.7
26315,8.368,0.249
26316,8.666,0.367
26317,8.598,0.343
26318,9.349,0.425
26319,8.67,0.348
26320,7.714,0.161
26321,8.444,0.321
26322,9.322,0.549
26323,9.241,0.457
26324,9.308,0.442
26325,9.632,0.566
26326,9.158,0.516
26327,8.834,0.377
26328,9.651,0.46
26329,8.238,0.286
26330,9.559,0.522
26331,10.403,0.625
26332,8.827,0.347
26333,8.752,0.396
26334,8.875,0.417
26335,10.186,0.666
26336,8.865,0.387
26337,9.456,0.455
26338,8.371,0.312
26339,9.507,0.55
26340,9.485,0.56
26341,9.968,0.589
26342,9.349,0.534
26343,9.847,0.602
26344,8.875,0.33
26345,9.827,0.511
26346,8.55,0.35
26347,9.411,0.48
26348,8.668,0.395
26349,9.384,0.437
26350,10.558,0.789
26351,8.403,0.314
26352,9.111,0.478
26353,10.001,0.609
26354,9.007,0.376
26355,8.762,0.356
26356,10.031,0.607
26357,9.654,0.644
26358,8.828,0.389
26359,9.594,0.528
26360,10.75,0.787
26361,8.5,0.328
26362,8.925,0.419
26363,10.722,0.643
26364,9.169,0.45
26365,9.494,0.551
26366,8.947,0.412
26367,8.864,0.442
26368,11.532,0.803
26369,9.877,0.6
26370,9.483,0.458
26371,8.822,0.353
26372,8.278,0.283
26373,8.786,0.369
26374,8.603,0.309
26375,9.482,0.448
26376,10.817,0.768
26377,10.995,0.734
26378,10.366,0.725
26379,9.893,0.634
26380,10.436,0.63
26381,8.467,0.353
26382,9.615,0.524
26383,9.632,0.453
26384,10.128,0.652
26385,9.775,0.524
26386,9.803,0.557
26387,8.847,0.385
26388,9.791,0.61
26389,8.784,0.404
26390,10.431,0.781
26391,8.66,0.333
26392,8.522,0.312
26393,9.588,0.564
26394,8.968,0.406
26395,9.047,0.4
26396,9.037,0.411
26397,10.205,0.698
26398,12.013,0.996
26399,12.112,0.97
26400,8.535,0.316
26401,9.319,0.497
26402,8.954,0.338
26403,9.854,0.569
26404,8.677,0.371
26405,9.848,0.633
26406,8.884,0.43
26407,8.466,0.297
26408,8.687,0.355
26409,10.489,0.708
26410,9.831,0.547
26411,8.06,0.225
26412,9.799,0.579
26413,8.588,0.308
26414,10.345,0.632
26415,9.993,0.584
26416,8.55,0.315
26417,9.396,0.477
26418,9.726,0.538
26419,10.996,0.669
26420,9.446,0.527
26421,9.097,0.386
26422,10.122,0.586
26423,9.474,0.502
26424,10.301,0.645
26425,10.198,0.659
26426,9.688,0.494
26427,9.388,0.516
26428,10.11,0.628
26429,9.098,0.436
26430,8.437,0.274
26431,9.965,0.589
26432,9.252,0.481
26433,11.88,0.901
26434,11.291,0.82
26435,9.644,0.561
26436,9.458,0.427
26437,8.627,0.356
26438,9.858,0.587
26439,10.79,0.722
26440,9.765,0.604
26441,9.605,0.461
26442,9.318,0.497
26443,10.699,0.731
26444,9.238,0.429
26445,8.596,0.311
26446,8.705,0.378
26447,9.101,0.592
26448,9.237,0.452
26449,9.85,0.59
26450,10.152,0.612
26451,9.824,0.563
26452,9.091,0.437
26453,9.717,0.52
26454,8.361,0.272
26455,9.541,0.527
26456,8.301,0.257
26457,8.817,0.37
26458,9.98,0.588
26459,10.205,0.675
26460,9.48,0.503
26461,8.026,0.217
26462,9.301,0.505
26463,8.25,0.244
26464,10.965,0.726
26465,8.103,0.273
26466,9.225,0.432
26467,10.273,0.683
26468,8.904,0.394
26469,7.94,0.209
26470,10.318,0.669
26471,8.497,0.31
26472,10.328,0.712
26473,8.726,0.339
26474,8.79,0.351
26475,9.302,0.405
26476,10.542,0.716
26477,8.986,0.425
26478,8.427,0.294
26479,8.811,0.402
26480,10.909,0.809
26481,10.249,0.712
26482,9.774,0.481
26483,8.748,0.437
26484,9.967,0.535
26485,10.363,0.634
26486,11.077,0.69
26487,9.16,0.412
26488,9.259,0.486
26489,10.023,0.646
26490,10.594,0.712
26491,10.036,0.627
26492,8.812,0.415
26493,8.579,0.292
26494,9.558,0.471
26495,9.195,0.49
26496,10.339,0.613
26497,8.849,0.363
26498,8.392,0.307
26499,10.382,0.738
26500,8.156,0.274
26501,10.141,0.592
26502,9.575,0.5
26503,11.045,0.842
26504,8.671,0.391
26505,9.687,0.552
26506,9.886,0.566
26507,8.315,0.288
26508,8.742,0.392
26509,10.084,0.589
26510,9.322,0.533
26511,10.355,0.64
26512,9.158,0.476
26513,10.573,0.694
26514,8.842,0.452
26515,11.064,0.776
26516,10.078,0.573
26517,9.383,0.5
26518,8.968,0.402
26519,10.854,0.828
26520,10.115,0.659
26521,7.945,0.206
26522,10.191,0.621
26523,8.265,0.23
26524,9.508,0.506
26525,9.742,0.512
26526,9.435,0.562
26527,8.567,0.328
26528,8.854,0.39
26529,9.62,0.487
26530,8.36,0.263
26531,9.878,0.574
26532,9.203,0.429
26533,9.194,0.411
26534,8.831,0.428
26535,9.668,0.57
26536,9.528,0.523
26537,9.565,0.438
26538,8.854,0.398
26539,9.484,0.558
26540,9.501,0.593
26541,9.461,0.531
26542,9.029,0.393
26543,10.43,0.623
26544,8.761,0.417
26545,7.971,0.231
26546,8.595,0.357
26547,8.533,0.301
26548,9.698,0.537
26549,7.994,0.194
26550,8.533,0.333
26551,8.997,0.383
26552,8.03,0.199
26553,8.915,0.381
26554,9.913,0.646
26555,10.042,0.691
26556,9.593,0.531
26557,8.754,0.373
26558,9.094,0.416
26559,8.938,0.375
26560,9.417,0.523
26561,9.2,0.45
26562,8.428,0.265
26563,10.052,0.629
26564,9.421,0.481
26565,11.254,0.814
26566,8.97,0.379
26567,9.036,0.452
26568,9.395,0.567
26569,9.891,0.601
26570,9.367,0.503
26571,10.823,0.753
26572,8.053,0.246
26573,8.32,0.278
26574,9.961,0.592
26575,9.556,0.513
26576,9.571,0.53
26577,9.569,0.447
26578,9.812,0.526
26579,9.044,0.423
26580,11.194,0.717
26581,11.529,0.88
26582,8.358,0.339
26583,11.399,0.818
26584,8.612,0.317
26585,10.551,0.662
26586,9.116,0.485
26587,9.833,0.655
26588,11.107,0.774
26589,8.763,0.382
26590,8.024,0.221
26591,9.649,0.544
26592,9.641,0.553
26593,9.133,0.387
26594,9.359,0.468
26595,10.226,0.606
26596,8.715,0.371
26597,9.258,0.429
26598,8.397,0.307
26599,10.128,0.668
26600,10.644,0.758
26601,10.401,0.72
26602,8.382,0.273
26603,12.054,0.846
26604,9.199,0.417
26605,9.832,0.589
26606,8.423,0.344
26607,9.354,0.464
26608,9.446,0.506
26609,10.148,0.683
26610,9.435,0.525
26611,9.893,0.563
26612,10.604,0.744
26613,9.279,0.473
26614,9.468,0.47
26615,10.125,0.685
26616,9.313,0.492
26617,8.526,0.298
26618,9.112,0.391
26619,10.046,0.559
26620,8.982,0.377
26621,9.11,0.424
26622,10.995,0.823
26623,8.839,0.405
26624,10.495,0.703
26625,9.246,0.472
26626,9.411,0.488
26627,9.234,0.477
26628,8.876,0.411
26629,9.046,0.402
26630,10.459,0.658
26631,8.253,0.276
26632,8.708,0.375
26633,11.033,0.82
26634,9.628,0.513
26635,8.701,0.398
26636,8.958,0.344
26637,9.022,0.364
26638,9.39,0.517
26639,9.965,0.618
26640,10.115,0.548
26641,8.899,0.386
26642,9.774,0.503
26643,8.644,0.36
26644,9.149,0.47
26645,7.883,0.2
26646,9.13,0.41
26647,9.07,0.409
26648,9.765,0.545
26649,9.888,0.532
26650,11.47,0.922
26651,9.185,0.476
26652,8.439,0.309
26653,9.605,0.611
26654,10.16,0.611
26655,8.936,0.373
26656,9.803,0.56
26657,8.061,0.239
26658,9.052,0.432
26659,9.784,0.594
26660,8.062,0.21
26661,8.808,0.405
26662,8.958,0.414
26663,12.129,0.881
26664,9.521,0.526
26665,9.816,0.624
26666,7.861,0.178
26667,8.709,0.352
26668,9.461,0.531
26669,8.507,0.322
26670,9.168,0.457
26671,9.104,0.451
26672,9.433,0.552
26673,8.753,0.373
26674,9.913,0.478
26675,7.731,0.123
26676,10.134,0.661
26677,9.456,0.457
26678,12.77,1.002
26679,10.213,0.668
26680,9.806,0.57
26681,8.153,0.226
26682,8.741,0.337
26683,8.916,0.436
26684,8.903,0.371
26685,9.781,0.646
26686,10.381,0.722
26687,10,0.625
26688,9.421,0.423
26689,8.473,0.345
26690,9.584,0.594
26691,10.881,0.715
26692,9.379,0.495
26693,10.411,0.717
26694,9.005,0.355
26695,9.129,0.469
26696,9.112,0.467
26697,9.445,0.571
26698,8.781,0.36
26699,10.885,0.711
26700,8.293,0.303
26701,10.04,0.694
26702,9.898,0.631
26703,10.935,0.734
26704,9.459,0.456
26705,10.041,0.574
26706,8.879,0.367
26707,10.354,0.623
26708,11.041,0.885
26709,9.325,0.502
26710,10.779,0.734
26711,9.021,0.462
26712,7.945,0.192
26713,9.273,0.49
26714,11.431,0.756
26715,9.681,0.522
26716,11.064,0.738
26717,8.139,0.23
26718,9.368,0.481
26719,8.905,0.365
26720,8.642,0.292
26721,9.3,0.421
26722,10.122,0.708
26723,8.374,0.328
26724,8.918,0.43
26725,8.841,0.424
26726,9.122,0.472
26727,11.129,0.647
26728,9.077,0.434
26729,8.762,0.359
26730,10.887,0.744
26731,9.007,0.39
26732,9.35,0.544
26733,9.801,0.564
26734,10.233,0.648
26735,10.45,0.721
26736,9.042,0.489
26737,9.974,0.583
26738,8.635,0.366
26739,9.33,0.474
26740,8.908,0.367
26741,9.426,0.516
26742,8.445,0.344
26743,9.951,0.633
26744,9.872,0.635
26745,9.244,0.374
26746,9.081,0.414
26747,8.243,0.282
26748,9.028,0.427
26749,9.879,0.609
26750,8.182,0.281
26751,8.421,0.307
26752,8.85,0.402
26753,8.583,0.337
26754,10.084,0.592
26755,10.47,0.646
26756,9.02,0.384
26757,10.5,0.696
26758,9.436,0.532
26759,11.083,0.673
26760,10.308,0.671
26761,9.902,0.62
26762,10.223,0.629
26763,10.966,0.787
26764,9.124,0.461
26765,7.996,0.2
26766,9.264,0.549
26767,8.575,0.314
26768,9.281,0.462
26769,9.973,0.561
26770,9.715,0.58
26771,10.063,0.655
26772,9.937,0.616
26773,9.93,0.598
26774,8.208,0.247
26775,9.953,0.589
26776,8.512,0.306
26777,8.925,0.384
26778,11.61,0.848
26779,8.92,0.369
26780,11.082,0.763
26781,9.301,0.442
26782,8.948,0.463
26783,8.064,0.211
26784,9.946,0.651
26785,9.877,0.569
26786,8.025,0.216
26787,10.317,0.638
26788,8.764,0.431
26789,9.972,0.534
26790,12.049,0.929
26791,9.803,0.524
26792,10.181,0.629
26793,10.948,0.8
26794,8.307,0.317
26795,10.568,0.837
26796,8.251,0.244
26797,10.844,0.747
26798,8.704,0.392
26799,9.685,0.645
26800,10.952,0.677
26801,9.886,0.604
26802,9.525,0.565
26803,11.038,0.782
26804,8.643,0.358
26805,9.405,0.535
26806,9.179,0.452
26807,9.199,0.434
26808,9.823,0.517
26809,9.675,0.513
26810,10.605,0.766
26811,11.124,0.74
26812,9.277,0.51
26813,9.65,0.531
26814,9.457,0.524
26815,8.895,0.374
26816,11.186,0.826
26817,9.981,0.511
26818,9.879,0.545
26819,10.15,0.616
26820,9.177,0.425
26821,11.343,0.81
26822,7.94,0.189
26823,8.788,0.38
26824,10.691,0.688
26825,9.526,0.465
26826,9.108,0.369
26827,8.575,0.341
26828,9.479,0.493
26829,9.477,0.473
26830,8.402,0.289
26831,10.295,0.625
26832,8.508,0.342
26833,9.356,0.514
26834,8.602,0.415
26835,10.198,0.715
26836,10.134,0.714
26837,8.117,0.239
26838,10.445,0.661
26839,9.948,0.561
26840,8.79,0.335
26841,8.731,0.39
26842,8.765,0.327
26843,8.739,0.387
26844,9.047,0.417
26845,9.575,0.576
26846,8.505,0.347
26847,9.017,0.386
26848,8.504,0.325
26849,9.486,0.548
26850,10.231,0.626
26851,8.394,0.28
26852,8.427,0.251
26853,8.961,0.403
26854,8.677,0.377
26855,9.937,0.611
26856,8.995,0.39
26857,8.102,0.251
26858,10.423,0.723
26859,9.734,0.544
26860,9.523,0.549
26861,8.455,0.287
26862,9.311,0.5
26863,9.434,0.472
26864,10.823,0.836
26865,10.941,0.79
26866,9.043,0.408
26867,9.657,0.547
26868,8.875,0.367
26869,8.651,0.333
26870,8.229,0.248
26871,9.257,0.45
26872,9.693,0.51
26873,10.149,0.611
26874,9.796,0.603
26875,9.185,0.498
26876,9.201,0.389
26877,11.458,0.808
26878,8.693,0.369
26879,8.298,0.282
26880,8.866,0.375
26881,8.624,0.383
26882,9.251,0.481
26883,8.373,0.272
26884,9.707,0.616
26885,10.835,0.72
26886,9.445,0.456
26887,9.705,0.498
26888,9.813,0.596
26889,10.529,0.69
26890,10.064,0.61
26891,10.544,0.708
26892,8.787,0.4
26893,8.775,0.385
26894,9.702,0.594
26895,8.762,0.414
26896,10.321,0.721
26897,9.236,0.512
26898,9.007,0.447
26899,8.993,0.443
26900,8.264,0.266
26901,9.485,0.534
26902,9.357,0.497
26903,10.539,0.612
26904,8.387,0.272
26905,11.021,0.852
26906,11.061,0.858
26907,9.242,0.502
26908,9.811,0.576
26909,8.688,0.4
26910,9.759,0.544
26911,10.848,0.743
26912,10.372,0.669
26913,9.569,0.577
26914,8.171,0.264
26915,8.652,0.335
26916,7.953,0.184
26917,9.74,0.563
26918,8.343,0.251
26919,9.646,0.522
26920,9.203,0.441
26921,9.219,0.446
26922,9.371,0.459
26923,9.096,0.438
26924,8.54,0.336
26925,8.332,0.278
26926,10.477,0.724
26927,10.7,0.731
26928,8.721,0.35
26929,9.738,0.598
26930,9.244,0.489
26931,8.882,0.378
26932,8.839,0.327
26933,9.76,0.611
26934,9.932,0.594
26935,10.045,0.619
26936,11.065,0.855
26937,8.732,0.388
26938,10.372,0.637
26939,9.112,0.401
26940,8.31,0.298
26941,10.074,0.664
26942,9.424,0.459
26943,9.248,0.402
26944,8.57,0.306
26945,10.525,0.734
26946,8.411,0.306
26947,8.787,0.376
26948,8.507,0.343
26949,8.419,0.305
26950,10.026,0.624
26951,8.115,0.25
26952,10.469,0.745
26953,8.228,0.229
26954,10.375,0.632
26955,9.578,0.528
26956,10.04,0.616
26957,8.352,0.272
26958,8.232,0.252
26959,11.042,0.755
26960,10.317,0.686
26961,8.927,0.335
26962,8.408,0.251
26963,9.493,0.482
26964,8.895,0.361
26965,9.749,0.533
26966,11.203,0.724
26967,10.308,0.659
26968,9.544,0.501
26969,8.74,0.375
26970,8.476,0.326
26971,8.956,0.442
26972,8.78,0.417
26973,9.347,0.483
26974,9.822,0.515
26975,9.418,0.433
26976,9.39,0.478
26977,10.457,0.758
26978,10.209,0.669
26979,11.861,0.877
26980,10.926,0.852
26981,9.247,0.421
